classifier,n,Lhat,trainTime,testTime,iterate
Log. Reg, 50, 0.490000000, 0.002921104, 0.000583887, 0
Log. Reg, 50, 0.454000000, 0.003183126, 0.001171112, 1
Log. Reg, 50, 0.484000000, 0.003374100, 0.000797033, 2
Log. Reg, 50, 0.485000000, 0.002550840, 0.000658274, 3
Log. Reg, 50, 0.477000000, 0.002627134, 0.000651121, 4
Log. Reg, 50, 0.479000000, 0.002509832, 0.000676155, 5
Log. Reg, 50, 0.485000000, 0.003755808, 0.000904083, 6
Log. Reg, 50, 0.512000000, 0.002967834, 0.000794172, 7
Log. Reg, 50, 0.537000000, 0.002660275, 0.000703096, 8
Log. Reg, 50, 0.498000000, 0.003837824, 0.000743151, 9
Lin. SVM, 50, 0.503000000, 0.040843964, 0.000874996, 0
Lin. SVM, 50, 0.477000000, 0.043590784, 0.000761032, 1
Lin. SVM, 50, 0.497000000, 0.040746927, 0.000715971, 2
Lin. SVM, 50, 0.501000000, 0.040663004, 0.000746727, 3
Lin. SVM, 50, 0.509000000, 0.043091059, 0.000713825, 4
Lin. SVM, 50, 0.500000000, 0.039758682, 0.000739098, 5
Lin. SVM, 50, 0.494000000, 0.039122820, 0.000783920, 6
Lin. SVM, 50, 0.480000000, 0.051438093, 0.000758171, 7
Lin. SVM, 50, 0.493000000, 0.039526224, 0.000671148, 8
Lin. SVM, 50, 0.498000000, 0.034856081, 0.000679255, 9
SVM, 50, 0.493000000, 0.002738953, 0.034263849, 0
SVM, 50, 0.493000000, 0.002442598, 0.030835152, 1
SVM, 50, 0.493000000, 0.002289772, 0.032703876, 2
SVM, 50, 0.493000000, 0.002250910, 0.035948992, 3
SVM, 50, 0.493000000, 0.002446175, 0.033340931, 4
SVM, 50, 0.493000000, 0.002285719, 0.032107830, 5
SVM, 50, 0.493000000, 0.002301216, 0.031553030, 6
SVM, 50, 0.493000000, 0.002256155, 0.032804966, 7
SVM, 50, 0.493000000, 0.002377033, 0.035178900, 8
SVM, 50, 0.493000000, 0.003237963, 0.037148237, 9
kNN, 50, 0.486000000, 0.000893831, 0.034654856, 0
kNN, 50, 0.464000000, 0.000996113, 0.036799908, 1
kNN, 50, 0.457000000, 0.000769854, 0.040723085, 2
kNN, 50, 0.466000000, 0.000783920, 0.041808128, 3
